Comment,Rating
之前買過一次，10片贈送一片（肋眼牛排）。家人都很滿意。 這次一次買20片，但也是贈送一樣的肋眼牛排一片。 似乎分開買對消費者比較划算。觀感問題，希望不要讓回購的客戶有這樣的不好印象。,3.5
品質看來不錯，重量也足,5
產品外觀包裝看起來很新鮮，但是加贈一份的牛排非常的小塊，誠意有待加強,4
已經回購多次，好吃方便,5
買過很多次了，品質不錯。是會想一直回購的商品，但這次配送人員說無法在我想要的時間送達（冷凍品）這樣真的是有點麻煩。,5
小包裝很方便料理，只有覺得周邊肥油多必須切掉，但肉質是好吃的喔，所以又再度回購。,4.5
低溫宅配看起來保鮮度良好 今天開吃了,5
多次回購，品牌穩定，肉質軟嫩。,5
寄貨速度快 寄給媽媽很快就收到了 單片包裝 一個人要吃很方便料理 每片大小不一自己搭配食量,4
煎8分熟，口感好吃，肉不會柴，無肉腥味,4
牛排很小片,3
送貨快速 品質不錯 但筋有點多,5
第一次買王品牛排，口感還不錯，只是很可惜筋有點多。,5
肉質軟嫩，煎好撒點玫瑰鹽就很好吃,4.5
每次只要有優惠的會再度購買，在家也可以吃到好吃的牛排，不用特地跑去外面吃。,5
商品偏小。但肉質不錯，尚可,4
品質很好，肉質吃起來很好！！,5
出貨迅速，品質不錯，價格便宜，吃完會再回購,5
朋友推薦，第二次回購，氣炸0失敗,5
出貨及到貨迅速，筋比預期的少，份量1人吃剛好，有低於千元以下的特價活動時，會再回購。,5
這絕對不是原塊牛肉 這是組合肉 每一片中間都有黏著劑就是證明 希望不要被騙了,3.5
牛˙˙嫩肩里肌肉片˙˙肉質有帶筋˙˙口感不錯˙˙好吃,5
包裝完整出貨迅速 下單後兩天就到貨了 有稱重每片都有足重沒問題,5
肉質鮮嫩多汁，可再回購,5
第一次購買，品質不錯會再回購,5
配送快速，肉鮮美好滋味,4.5
出貨速度快 商品品質優 價格又優惠 值得推薦的好店家 可納入口袋名單👍👍👍👍,5
隔天收到貨，晚餐開吃，原塊現煎口感佳,5
油花分佈均勻，出貨速度快，冷凍保存狀況良好,5
商品如同照片一樣 沒什麼誤差 商品包裝仔細 沒有破損 商品寄送也非常快速,5
第一次購買 活動價999有10+1 很划算 但是每一袋都非常小一片 小朋友手掌大小,5
還不錯的商品會繼續回購,4
肉質軟嫩多汁，唯肉片大小不一有些差異,4.5
快速到貨，還未享用，無法知道品質。,5
很好吃，一次一片剛剛好滿足一人。回購數次了,5
一餐的份量剛剛好，優質蛋白質的首選，趁特價買起來！,5
很好吃的牛肉，可惜筋多了點,5
多次回購商品，價格可以接受，方便料理,4
肉品氣炸好吃，略有筋，但依然秒殺，特價999，10+1包，比團購還便宜,5
第二次購買了，很方便料理,5
"使用生日卷 折價333, 貨到後查看結果 馬上降價成 999, 比我用折價卷還便宜 56月元？有幾片比較小，秤起還 128克， 其他多的有到140克，感覺不好，至少把不足克的調掉吧",4.5
比超商團購還便宜，肉質好吃，用氣炸鍋沒有失敗過，秒殺食品，值得再回購,5
雖然在收到商品時數量有短少。但在跟客服反應後隔天就收到補給的牛排。很有效率。沒有讓一再回購的我失望 👍👍,5
好吃不油膩，小孩很喜歡，已回購數次。,5
回購很多次品質真的不錯,5
到貨快，商品品質、冷凍運送都很棒。單片重量剛好。已回購多次。,5
肉質還可，吃起來沒有很鮮甜,4
送貨速度符合預期，買來送給長輩,5
好吃方便，會回購好商品,5
好吃，趁特價屯在冰箱，常備食材,5
所為原塊牛排是不修肥肉的嗎 肥油佔了五分之一是正常嗎,2.5
貨運快速方便便利牛排好吃,5
出貨速度非常快！昨天晚上下單、隔天下午就到貨了，包裝也很完整！,5
王品的德國豬腳這的很好吃，多次回購,5
終於等到特價組合了！,5
德國豬腳氣炸，皮酥肉嫩很好吃！,5
好吃，味道很好，比餐廳賣的口感好。 要再回購，顯示商品已完售 補貨中。,4
品質好但美中不足豬腳皮上的毛清的不夠乾淨,4.5
王品的品質都是物超所值，吃完一定會回購的,5
本品雖然口味不錯，可是近兩次包裝品質都不太好，第一次整個箱子歪七扭八，箱蓋被打開，只好辦理退貨，這次再給機會，包裝完整多了，但是其中一顆豬腳的真空破壞，算了，趕緊吃掉就好。希望廠商出貨時留意一下。,4
出貨快速，獨立真空包裝，豬腳有剖半切開,5
Good,5
好吃好吃！多次回購的商品！,5
放氣炸鍋處理，皮酥脆，肉質鮮嫩，好吃有特價可再回購。,5
讚!,5
第一次購買 口味不錯 會再回購,5
"已回購多次, 用電鍋加熱方便好吃",5
回購好多次了，非常物超所值，香濃好吃,5
多次回購了，用氣炸鍋表皮酥脆。,5
好吃回購商品，許願隨包附贈酸菜。,5
好吃又方便的料理，氣炸即可上桌～,5
很讚,5
超商取貨方便，趁著優惠再一次回購，方便料理,5
已多次回購，品質沒話說。,5
好吃！趁特價優惠購入囤貨，約878/3顆。,5
多次回購了，用氣炸鍋炸。,5
Good,5
有煙燻香，口味不如預期的重，口感軟嫩，算好吃的,4
出貨速度快，口味也很好吃～,5
很順手,5
眉筆好用 再次回購,5
還不錯，滿意。眉筆還滿好畫。,5
固定使用的品牌，遏特價比屈臣氏便宜。,4.5
筆芯很硬，不會斷裂，回購了,5
到貨速度快，數量也正確。,5
商品細緻好用，有需要會再回購。,5
不錯,4
顏色很自然，好上手！,5
第一次使用，顏色很自然好上手，會再回購,5
之前就有用過該品，上色的手感滑順,5
第二次購買，好畫很順手,5
霧黑很自然，已經用了好幾隻了,5
價格可以在低就完美了，這次開封用不到5次就斷芯. 這發生3次了，去年買的也是,4
覺得算平價，cp值高,5
快速到貨，使用順手，好上色,5
商品符合期待，送貨速度快,5
出貨快速，回購多次，很推薦,5
送貨快速，商品無誤。,5
第N次回購了，顏色多款很好選擇，筆頭寬度也很好描繪眉型。,5
顏色不錯，畫起來很順手,5
有效期限三年，拿到2022年製造的，感覺真的很差，為什麼要花錢買已經放了快兩年的東西，而且也沒有比較便宜！,1
"均勻好上色,使用後再回購,寄貨迅速,購買愉快~",5
這個牌子很好用，滑順不易斷裂,5
很喜歡，會再繼續回購,5
看評價感覺不錯！好用會再回購❤️,5
已回購2次，商品非常好用。,5
聽說評價不錯 馬上買來用,5
顏色飽和，來回畫要輕點以免顏色太重,4.5
商品符合需求顏色喜歡,5
眉筆只用1028,5
1028我型我塑持色眉筆好用。,5
回購很多次，搭配活動很划算,5
商品搭配折扣的cp值還不錯，出貨速度非常快。,4.5
出貨速度很快，品質有保證。,5
品質好 物流快 會回購,5
很好描繪，整體還不錯用,5
淺色的色系，可以畫出好看的眉色,5
第一次買，意外的好用~輕鬆畫出毛流,5
顏色很自然我很能接受,4
顏色很自然我很能接受,4
顏色保合非常滋潤。高CP值,5
出貨快速，品質包裝良好,5
用了好幾年的眉筆，雖然有換其他廠牌試用，最後還是選擇這品牌好用上色也強,5
出貨速度超快，價格優惠。,5
物美價廉，顏色自然很適合，非常感謝,5
價格優惠，出貨速度超快。,5
出貨速度超快，品質好又好用，值得回購,4.5
質地蠻乾的不好畫 為了湊金額送亮彩盒 將就一下,2
自然畫出細緻眉型很好用,5
品質良好，包裝妥善。,5
有現在實體店面使用，很防水但發現不防油,5
不錯用！感謝運送快速。,5
讚,5
出貨快速，包裝完整，有需要會再次回購！,5
出貨速度很快很滋潤，顏色都看起來自然，還沒使用！謝謝辛苦出貨。,5
這隻沒比用了好多年了很好用也很細,5
本來是要買另一款雙頭的，買錯了但也不錯用。,5
很好的產品，趁優惠多買,5
很好的產品，已回購多次,5
出貨速度非常快，包裝也很完整,5
商品品質佳，服務態度好,4
第一次購買希望會滿意,4
好用，顏色適合，會回購。,5
顏色適合，好上色,5
"滿好使用的, 這是第二次購買.",5
"滿好使用的, 這是第二次購買.",5
"滿好使用的, 這是第二次購買.",5
"滿好使用的, 這是第二次購買.",5
"滿好使用的, 這是第二次購買.",5
"滿好使用的, 這是第二次購買.",5
已經回購多次，推薦👍,5
已經回購多次，好用👍,5
"淺金色,很好劃出眉型,特價很值得了",5
這是購買的第三支了，這顏色正好配發色。,4
不是很好畫，有點淡，要畫很多層才有顏色。,3
不會難上色，只是顏色選太淺 🤣,5
攜帶方便，顔色新穎，減少化妝時間，防水不易退色，很棒👍,5
出貨快速，特價後算便宜,5
出貨快速，依照描述購買正好是想要的顏色👍,5
出貨速度快，品質符合期待。,5
細蕊筆芯能精準修補眉毛間較稀疏的缺口,5
筆短小可愛，好畫方便攜帶,4
很自然也很好畫，只是有點細也沒有筆蓋保護。,4
Kate眉筆組合太多了，竟然看錯買到細的了，但沒關係一樣可以用，再來下三角的,5
品質良好，包裝妥善。,5
出貨快速，符合使用需求。,5
用了很多年，容易上色好畫,5
商品沒有問題，出貨速度非常快。,5
細緻的感覺，塗在臉上，光澤好看，非常喜歡,5
蠻保濕的，是偏自然的粉感，遮瑕力普通,4.5
出貨速度超快，商品尚未使用期待如明星介紹般好用,4
很快就收到貨，初步打開檢查，看起來不錯，但還沒開始使用。,5
很方便好用,5
送貨到貨快速，取貨方便,5
第一次買了兩種色，先開自然色覺得顏色剛好，白皙色不知會不會太死白？？ 遮瑕效果普普,4
遮瑕效果不錯的，本次趁著優惠再回購,5
第一次購買 看評論不錯 希望不要踩雷,5
春節送貨速度很快，產品好用再回購。,5
網路推薦買來用看看，希望好用,5
收到商品第一次購入，先使用感覺如何,5
不是要送1個小隨身包?，为何沒有？,3
產品品質不錯，自然色不會太白。,5
商品品質優，送貨速度快！,4
Cp值很高 真的蠻不錯好用～喜歡他的機關有遮瑕跟口紅（可當塞紅）,5
回購第二次,3.5
非常方便使用，使用後看起來很自然，照相時都不需用美肌就看起來很美！趁著二盒有特價趕快再買！,5
自然色還是偏白，質地細緻，遮暇跟腮紅很好推，一盒多用,4
這個氣墊粉底超好用，我已經回購第二次了,5
評論很多，也有很多女星推薦 希望好用 出貨速度很快，商品狀況ok,5
之前買過 方便好用 換顏色試試,5
商品包裝良好，品質符合預期,4.5
還未使用、希望符合期待,4
"出貨速度快,保溼好用,送禮自用皆宜",4.5
到貨馬上用 便宜又好用,5
出貨速度超快，週日下午下單匯款，週一下午就到！,5
"出貨速度快,使用起來很保溼,會回購",4
第一次購買 good,5
方便又好用，趁優惠趕快下單,5
方便好用 值得購買,5
方便好用而且不會出油，很喜歡,5
自然遮瑕，效果不錯，口紅顏色好看不厚重,5
看主持人用起來效果很好，還是要試了才知道,3.5
很好用！C P值很高，會再回購,5
粉底設計方便，把遮瑕跟口紅（還可以當腮紅）結合在一起，可惜天氣冷粉底保濕不夠。 廠商大方，送的贈品很棒。,4
遮瑕效果不夠淺斑點也遮不太住、保濕效果也不夠好冬天用偏乾 防曬系數跟其他市面牌子算很基礎而已， 唯一優點是可以補腮紅 個人覺得被網紅神話，很普通,3
回購的商品，真的很好用，商品值得推薦,5
送貨速度非常無敵快速，有需要會再回購。實在太棒了。,5
快速收到貨品，自然色讓膚色看起來清透自然,5
好評很多想買來試試看看是否真的 希望能如我需,4
已經購買第二次了；品質很好；也不泛黃；口紅也可當腮紅真的很方便,5
雙12最優惠 贈品滾珠香水香味宜人 商品已回購多次 商品和贈品值得新手ㄧ試👍,5
看廣告明星推薦有優惠立馬購買還沒使用希望能像廣告一樣好用,5
因為好用又趁雙12買2組 贈品的淡香水也很不錯 大推👍,5
"收到貨物,喜歡,希望首次使用它CP值能如預期好用",5
出貨速度超快的。贈品也超讚的。第二次回購了！讚👍,5
女人我最大和許多女星推薦，趁雙12買一送一活動購買，日日更新特價活動，購買後又更優惠，只好辦退貨再訂一次，謝謝百忙之中出貨再收回。,5
感覺很自然，也很簡單就能使用，遮瑕效果不錯,5
一直想購買，突然發現超便宜！買一送一！ 一個自用，一個送朋友！,5
每次都買這家的產品，很好用,5
沒有浮粉，攜帶方便,5
商品質感品質很好，顏色在使用上也很自然，可惜送貨人員投機取巧，此素質有待加強。,5
保濕好推不乾燥一盒多用途,5
